job_url,title,company,location,date_posted
https://www.ziprecruiter.com/k/l/AAKRtmF7DjNznH5Xdelol33-CCBAt9Yi-8oU3VQMOlh8eo-3XDNcqn2cYMy066H7cYjvB-wTa-kPIE5CMb1OefyquOtvq_6xJ4r5Y5AQjlELWCy3Qlpu5rM4XfG_qitHjeht9cAzikUOHrfQAl5JC2VoneeEzepqxq4WBykh0tAbAKcYRfC4KbrYDTs-lfP6aq2_u4r3zhTdNTl-pSZjrFnB0ANxdJ8bqyqSSg,Network Systems Engineer,MERIT Solutions,"Chesapeake, VA, USA",12/4/2023
https://www.ziprecruiter.com/k/l/AAIYI-cOeVRZtsgLfUIjK1j0NTsUX8M8dpP2tYIwv_BLbFQmOzY4fvVwR8FFPt9gbsrUcMiGVra5u-1388FwBKp0eJBkqDbkiAkjKc-zA3dkvbLCEWWKDOask96J0kNHII2Y7cVhkZEuExDUXBzORzRHntKdtGjg0rfz8y_k7xBquti5QzV7idn9CWQbG_6kJPJ-Z0mbG1O0mQgonuoClw,"#2341 Associate Systems Engineer (SE20) CEC Virginia Beach, VA","ADVANTEDGE TECHNOLOGY, INC.","Virginia Beach, VA, USA",12/4/2023
https://www.ziprecruiter.com/k/l/AAJspH73sJh5Yx25d1gOOjX8G63IfBV7jDF0K_VZ4khY-PrlwDUbnsx-5boRidY-Cz5fcIUN1E_uWp18m_AqH4tYSZfF9Hdo5NH0eDrNedW2Hymil__vdjlB1kRp9t7PFADDEUIF6F2m2UPaR3hSK2M6soNuLldg6huQn0SrucPsNc2BviMJzpyMgrYgGxy5_zxPmsKeKJObpoUbHIAiTfhgzxYr-bkxqOjSDw,PE Sr. Electrical Engineer/Project Manager,"Electronic Systems, Inc. - A Xerox Company","Virginia Beach, VA, USA",12/4/2023
https://www.ziprecruiter.com/k/l/AAL2Gjn217QbTsZkRBSlDYQPIMQh1LqUTDXdFLQUnVJEAn5D_Ols_hUCLN74wAZrzzdHBkEdrEVpvpm6Xl4eoLppz3-mo-eUJ9uoJFCfKCiRh6yYrUoSIKzzpvBJqu9JUEy5OH7BCYWDBlEzYPfBViEetYpjeuEwERDpLuHQrY4WH-qsH5RtQF2rcUM4ZYtBapc1puhLcwcL-4_vx0lhPCH2oHPdO-nRvgjN,FLUID POWER ENGINEER,Plasser American Corp,"Chesapeake, VA, USA",12/4/2023
https://www.ziprecruiter.com/k/l/AAIe88WHsZRHb85PhS9AQZ5e8cCF_xyVvUqEHhKTf7m7Jx_Lx__wYAyYYMMJRFHEjeBZ9qBWoYK18Tmu5aewwWZ9p4gr5iChw8h97NkyRVuPtp0_1JfXymwafp6BNGr9lxyxGydAgH9bU4rmM9HZbP4Z3J4-33RWfcc_bFcEwMfsoKqRUOGvdvF6HeiEn1Y6zvblfB1Zz2KF1V3psOFgk5MAGKn_w-a6fc8quA,Systems Administrator,Premier Group Recruitment,"Norfolk, VA, USA",12/4/2023
https://www.ziprecruiter.com/k/l/AAJnYNwsjSlLAcS7KM4TmGQ7uTWAFEZ3At9ikP94xENHA97jwoCbYX_SL3WL95CpN5C670_tyQHhBpvHY3mWmRv3FGlyTCEChfWAMLi5xLutRdBIqJ-KyzDZuuVFZKilJv81_wGn9aLUfqIPi_EK-buvpn_AEhk8VN4RWnRHN1PQCcYJOBovIZCmEf91_DHXoDkpZ_zmibQp_Dl60_YjHT0,Systems Engineer,Cybrex LLC,"Norfolk, VA, USA",12/4/2023
https://www.ziprecruiter.com/k/l/AAJJgbD1cbq657Q9pjbZZbiG-NudPdSKj0zNzuET4YhI9HYKL_rw303cC1E94V7WERDXJm26_xRN_CRPiO8KjjRP2N--7I1fQh25c0e-AoJA8tR_a1USB4Lj4-WoqCis50ZYUA02JwIBeGol5QEEenr_I1ySTjOQgXNFPIA4aUJCNVvjOUdVRgVd9_jL-Ep1yVUET2bBEGwmQ854BGiaWV9qzGZHUpKnwXB4VA,Audio-Visual Systems Programmer,VIcom,"Virginia Beach, VA, USA",12/4/2023
https://www.ziprecruiter.com/k/l/AAIrwhXS9eRtP9thQiyToTyltn4wHORf6ruCWAlzpiUI58i_hzJrDQfKgx2isEe33HwRRQy0KZ2BweBqKnhDwMW5CUdt-EpKIvho19e8AbNFVkeUUz_YzU_qF8sTXK2Jbb9en9UpXM_i6TNpk8N0cY7tEvhrijIXqhmgLXo0wEpFC4YJyC1PlF4CltRACD4OtVgQV0MbXpGjx-ZouCUVrg,Systems Engineer IV (3657),"Gateway Ventures, Inc.","Virginia Beach, VA, USA",12/4/2023
https://www.ziprecruiter.com/k/l/AAJB7QPEYp1T2kSSAPdyeLdaqa6fIs0--0F5IKEeNwpbXATcqhxYlKr33jWpBdsNY8KPZf7ef8m0IS61jGU_x9r0aB1xM5GtTw21cy6jl1itDlCeVbcQ8kvt5oUsco4Y5-UoxKKo_FvZJMdPBkoSNAIaiNla8fnU7rUhdEyFVeRJAm9rYLy-oZoowD-emg9SYh5HJ7Ya--D6wwWUtG7_cZPYwFVGtCAixhKFKA,Network Security Engineer,Imagine One Technology & Management,"Norfolk, VA, USA",12/4/2023
https://www.ziprecruiter.com/k/l/AAI75O8daLOJ2MHKuoEvniKb4Yuz353TScb-LiQBb4VTZnGMy7h3Iq5Aj7eccPGvyFcfdLLjtzJ0ooIbD-9ZVesEYb2SIk0cwytRdEjMlRpQcWlrjPihGnExi_8GusxRU9xQduz7jcPOR_blFuUOYZt3lJnH5PYEQuUs5gG_UZvgCNBmbQTIp9_7chAIR657OVfOo_ShJe8wmTpdJ8MjXqlVtC-ixFTzZz1e-A,"Audio Visual VTC Engineer - Virginia Beach, Va",iSoft Solutions,"Virginia Beach, VA, USA",12/4/2023
https://www.ziprecruiter.com/ek/l/AAIoa8v1CgCyRhFsdr29Ex0cY-vNrTeSzSPAtHRQ73wDf4TgyicdYCdXMZ1JFdRkJod4hAz7qykPdbKRXnKPEU_Zl-dW4G1ft7O9p1rrfRmr6pSl0mQS_9oAhnduHPLrcldHfpxAfbFivz8vb8C4EEJ_jV6ILDCVtU_xz3RURpoBVzAc77owFsxtilxnKGHBxQ2GdAGf3Sxx70HIfXI6wPdsVKIaLE-5VwssYQ,On-Site Machinist,Collins Machine Works,"Portsmouth, VA, USA",12/4/2023
https://www.ziprecruiter.com/k/l/AAJDQA7dT5K3ki-UFAFEXQz8lH8OitxGW1nkEUfY4nCoKSMktwBc3df9-j726F7z_wQ3Fb_-mBNIpC7zCChWsDNL6f3GC8wkJfwF23eCjAJ0VEY1PYDish-DRYVdgD7SOxsEDahsrlZdvjzPVTtl12nLoe68IBnX3EIvdz6yzsOIgZ0gW4qa3cfzid9NCGyKpwd7AsDGPSAeTwTev_dgtA,Systems Engineer III,City of Virginia Beach,"Virginia Beach, VA, USA",12/4/2023
https://www.ziprecruiter.com/k/l/AAKBmBYbJ2VokASp8lZ4c6CvZD2A7RL-2OweBZTYfxDGar9Amzm3MKI7LjWQIPhac6KJDaZ6vSOiQdBQA47VizjgHXqSRBYaX27g0I1ujC7654VVrkVfDATHDv96IlbZv31aNrAn6_mlmcGytYuneAXmrjtncEpebLZvENIQEdBAJJxxeiLZq0EPkbeHr224_RkS2ECFTeTXO2J0veKUTCA,INTERDISCIPLINARY (COMMUNITY PLANNER/GENERAL ENGINEER/ARCHITECT/CIVIL ENGINEER/INDUSTRIAL ENGINEER),Naval Facilities Engineering Systems Command,"Virginia Beach, VA, USA",12/4/2023
https://www.ziprecruiter.com/k/l/AAI_son4H8A-KPv1nSOLfx5_ZMQxdhuskaX2TM0JJYHmcWStWu-PD94_04pswktEvYHorjE1CYJNQnbZx_zd6B_rOLSBJH66yXRi01hgFKiBYefHzL96bzKV7BThYWWjdsGuGiowQAGtit1to7Xyg81Dqk6FxbgcwOYkVEL-2TeF0EJmm9aPu2Sn2QtP1OlIuh9xoW_4rLF_p8DYdA93rfDrzw-r98vNnq7uXg,Controls Engineer,"TechComp, Inc","Chesapeake, VA, USA",12/4/2023
