job_url,title,company,location,date_posted
https://www.ziprecruiter.com/ek/l/AAJfwsuTfQn91yi-Fn8OIDWeEZkJRjeysUdB_f0uhW-Uv3JujRRBpkU2KmJRcMKI21rid4HYU4qe93NpHazZyStDYiR8VPrm3B_7D1KZvk4QPsJjwtGgBKmxk5XZFm6S11CNiL1_Zri6KWwPsb90VO9Ylh6wzjpqj8f-OCYro0lo_Q2_jc5ONnVmh6f4IPvdCJmEuT2GWbtU56gjr2ndGqCBz4iG-QiV9w2Fww,"Systems Development Engineer, ADC2S","Amazon Development Center U.S., Inc.","Seattle, WA, USA",12/4/2023
https://www.ziprecruiter.com/k/l/AAKu6LRjK8L3Ed0bR5804JdoQcT1hB3x9iQO58CtW2PaO61GcAMkd7ZhJuJjMQlICN7K-CJwLG5RX_zBnKbj0pKiJ1-9W4zoPy9nMxLPlmgJSRJh3bzgjcpic6IsweGRd5usM9Ioiw-d5pJ9p5PNq-vuO-SzJrLSHHqo_AgS4jvDz5irDklWEhNzVLZ8g5QrbTagwgV7OE2PKXR4FsxKWy8,Team Manager - IS Cybersecurity & Risk Management,Expeditors,"Seattle, WA, USA",12/4/2023
https://www.ziprecruiter.com/ek/l/AALfMMcF6pT12DTw4NNpmFeSQGMTpanWYp9y-WALApw7YnlG_-IWErslvBwUA-EA1yfuuqC3vaGfvNnQFrNLpkUYXXe60m_d4BMTG2gi_8n6TDo6U1rZUSIZea9TwoSIQwSJGJtshkPCJqey0-rO1rdUTi4PEQs4SMLhAizlpNZrgwAYVPcXbVKigeQnA397yvVutsxBadDX4V0kOJwUc-dI4n8X8ONSSsw,cloud security engineer,Skiltrek LLC,"Seattle, WA, USA",12/4/2023
https://www.ziprecruiter.com/k/l/AALrFp3ClN4qVFRUPscu9BTWa9d_DcujPHrKTDAWZpNFTzEJ0mR1WlEjMGmeAVPm4cs2_pVd2-CMuDq-g3KXXm7bFv4DEV9XxnI-g-ZEpUs4wjSVnGTowSbP9ZzCFDhoUKmcLKhsMItwzBzXh3YC1Dcpq5DgnpJ4-c6hkr6uED82a8ZQASo8IpY77KCss2wnobDgj77_rjiW6eqeMIldyA,Engineer - Cybersecurity,Costco,"Issaquah, WA, USA",12/4/2023
https://www.ziprecruiter.com/k/l/AAJl0Zff7v-OxU1dG9xMVwLE_6jO4aodUPIIy-7q_Y8C2GK5IWVtoYWON0sKpWR0GGz-IDdV3Ywnj55l7PUVSCpMziaVHaQUcq2OZSHU8E3u04tenaBstyGbhmCmHRF3k4I2d2vC56CaF9C9Nj49QkHVFs4WuPUcB-OlE53L7koHuYHnnjRN7uV7oWHZ5krT4QkTekvHSctKUJKmVSbQYA,Cybersecurity Analyst I,Davis Wright Tremaine LLP,"Seattle, WA, USA",12/4/2023
https://www.ziprecruiter.com/k/l/AAK8l0Y0MvzsTA52IqKa8_WFTV5VnM5BKz0Lqv2iNTy9-ndURhEWlYvQgE5-RWlfe-rGqMfTV1hp-CyD-ejT7UWx8H5_mPA-gC8nDgZ3mHckjiWxJqG1NzMzSCYJe44y7Bl1vkakpFrbXlXbSFSXzYBRLewu3YmgGq87FV99sCYPZlQVy9YgZw2FsUOWJsTA0Mh-preX8S5_QsurJYch2g,Senior IT Security Engineer,ClientSolv Technologies,"Seattle, WA, USA",12/4/2023
https://www.ziprecruiter.com/k/l/AAKoS3DFrFjfqYGz_lauaKs6G1KqLQ8bJZtiYFXmPzVEIMC0UA9lEzVipWndZKeA8gHyoC1BpA6jryfmCocoKAfiHkm87fA9eS7QwPwiE9Sge2805ud7UdRq2pVPULaFMbzXGEMavBHSo8CkLnALpUca3Dt3f53xWMyLB9dfDVN_y6UO88mxQJzDTP7a4AyXSWsScQcTwxYnKgtRQmmgebQ,Cybersecurity Advisor - West,Stratascale,"Seattle, WA, USA",12/4/2023
https://www.ziprecruiter.com/k/l/AALC2TUBQeDGcLlEl5iSlibkCb-CO-tqrAgY7JNm3H58xJklRfJqop2Ux1U1D2oRCiPSNzqpgB1ZJfCmbUZtFsuK-z7qTO_XrXH4sMW8SqYSJMdg_RsYiRTyKlepa4p90ee_PVefNogFGYnqaiRXCwg30JLx8soKQeOnOt-lVVY7eE4TQR0aJ9ai9uFItEqYxFyuiBj1glh_hfmRHisA8A,Virtual Cyber Security Sales Engineer,Planet Green Search,"Seattle, WA, USA",12/4/2023
https://www.ziprecruiter.com/ek/l/AAIfQOFG1t49aJI_sTg9P2OMQYcE2fiScGI3LmOvfiB-6ljCZ1S-BbOuUsRfLLiVwkLdyvRhQWlp1HMBNzb_P7VXgjS9DHUQaoB96J5VAsLirMtfrRvcrgaNZuzLV9UmEEe4kHr97tO0xcG05cbGy_wS4YHH9941utdYMRtlk0kxnLAAh3xMoxJwVW3Vo4X0MPTO6A2R5cIXE-5W8_Q3pygLt7LVoriS3w,Systems Engineer,TEKsystems,"Seattle, WA, USA",12/4/2023
https://www.ziprecruiter.com/k/l/AAJAyJSpcYZ_3HbzZOWkYGOhMRJ1Ustfl50QLM35t6SZrPmxSOtDEkWAKAmA9Y8_alyfY__978VZGG69lwQo0L8JCHJg4IFR09o6wKtZtZNmF-wC7KKOOustTqUNlD7QPBHyzVPagMu3Uq6HtpuM28hf0UwRdv2Cax3FUjC2A-jBWJcp8qLBwfx5dh4WaM-LJhg8u3tRbqfTTt4O99yeqhXu,Sr. Cyber Security Engineer - REMOTE,"OSI Systems, Inc","Snoqualmie, WA, USA",12/4/2023
https://www.indeed.com/viewjob?jk=efa2c8329be9a406,Security Engineer,BOEING,"Seattle, WA, USA",11/30/2023
https://www.indeed.com/viewjob?jk=483e00ebb6cb0406,Test Engineer,Costco Wholesale,"Seattle, WA, USA",11/29/2023
https://www.indeed.com/viewjob?jk=12aa828b5a9c495c,Cloud Engineer,Snowflake,"Bellevue, WA, USA",11/28/2023
https://www.indeed.com/viewjob?jk=f6a7b4a69a1a8def,Application Security Engineer,Amazon.com Services LLC,"Seattle, WA, USA",11/23/2023
https://www.indeed.com/viewjob?jk=d757ae809e064580,Software Engineering Manager,Meta,"Bellevue, WA, USA",11/28/2023
https://www.indeed.com/viewjob?jk=ae79b2fbf7aa9354,Security Engineer,SpaceX,"Redmond, WA, USA",11/29/2023
https://www.indeed.com/viewjob?jk=02a1a49753ec672f,Security Engineer,SpaceX,"Redmond, WA, USA",11/29/2023
https://www.indeed.com/viewjob?jk=ffbe47f2ca18899c,Senior Software Engineer,Amazon.com Services LLC,"Seattle, WA, USA",11/28/2023
https://www.indeed.com/viewjob?jk=63be93ea269974f4,Principal Software Engineer,SpaceX,"Redmond, WA, USA",11/29/2023
https://www.indeed.com/viewjob?jk=ee8237293eec21f1,Application Security Engineer,Amazon.com Services LLC,"Seattle, WA, USA",11/26/2023
https://www.indeed.com/viewjob?jk=ea451e83a81daf00,Network Security Engineer,LTIMindtree,"Bellevue, WA, USA",11/28/2023
https://www.indeed.com/viewjob?jk=1e8c88c3c9dac1cd,IT Security Specialist,Amazon.com Services LLC,"Seattle, WA, USA",11/19/2023
https://www.indeed.com/viewjob?jk=21f9712338d745c1,Senior Software Engineer,Amazon.com Services LLC,"Seattle, WA, USA",11/8/2023
https://www.indeed.com/viewjob?jk=5288f7b45215babb,Application Security Engineer,Amazon.com Services LLC,"Seattle, WA, USA",11/26/2023
https://www.indeed.com/viewjob?jk=d9fe736b2a3c1ee6,Software Engineer,"Amazon Development Center U.S., Inc.","Seattle, WA, USA",11/14/2023
